site_code year month day hour minute second value value_std_dev nvalue latitude longitude altitude elevation intake_height qcflag
MLO 1989 11 30 0 0 0 352.0 0.16 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 1 0 0 0 352.85 0.06 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 2 0 0 0 352.51 0.03 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 3 0 0 0 352.33 0.14 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 4 0 0 0 352.46 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 5 0 0 0 352.49 0.15 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 6 0 0 0 352.12 0.15 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 7 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1989 12 8 0 0 0 352.19 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 9 0 0 0 352.22 0.11 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 10 0 0 0 353.18 0.97 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 11 0 0 0 354.0 0.1 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 12 0 0 0 352.68 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 13 0 0 0 352.26 0.09 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 14 0 0 0 353.79 0.07 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 15 0 0 0 352.68 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 16 0 0 0 352.93 0.15 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 17 0 0 0 353.53 0.44 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 18 0 0 0 352.79 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 19 0 0 0 352.48 0.05 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 20 0 0 0 353.22 0.11 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 21 0 0 0 353.14 0.14 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 22 0 0 0 352.64 0.16 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 23 0 0 0 352.48 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 24 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1989 12 25 0 0 0 352.66 0.07 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 26 0 0 0 352.57 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 27 0 0 0 353.08 0.36 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 28 0 0 0 353.61 0.16 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 29 0 0 0 352.96 0.4 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1989 12 30 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1989 12 31 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 1 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 2 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 3 0 0 0 353.6 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 4 0 0 0 353.63 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 5 0 0 0 353.74 0.09 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 6 0 0 0 353.71 0.32 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 7 0 0 0 353.25 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 8 0 0 0 353.39 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 9 0 0 0 354.42 0.15 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 10 0 0 0 353.77 0.22 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 11 0 0 0 353.05 0.09 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 12 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 13 0 0 0 353.27 0.1 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 14 0 0 0 353.54 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 15 0 0 0 353.7 0.17 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 16 0 0 0 354.1 0.18 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 17 0 0 0 354.02 0.02 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 18 0 0 0 354.2 0.13 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 19 0 0 0 354.08 0.13 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 20 0 0 0 353.89 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 21 0 0 0 354.02 0.14 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 22 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 23 0 0 0 353.68 0.15 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 24 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 25 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 1 26 0 0 0 354.02 0.17 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 27 0 0 0 353.75 0.09 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 28 0 0 0 353.83 0.13 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 29 0 0 0 354.02 0.18 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 30 0 0 0 354.27 0.13 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 1 31 0 0 0 354.36 0.1 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 1 0 0 0 354.69 0.16 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 2 0 0 0 354.56 0.11 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 3 0 0 0 354.63 0.17 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 4 0 0 0 354.01 0.09 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 5 0 0 0 353.85 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 6 0 0 0 353.98 0.16 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 7 0 0 0 356.21 1.07 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 8 0 0 0 356.04 0.48 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 9 0 0 0 355.94 0.19 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 10 0 0 0 354.85 0.24 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 11 0 0 0 354.75 0.23 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 12 0 0 0 355.55 0.17 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 13 0 0 0 356.06 0.18 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 14 0 0 0 355.22 0.04 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 15 0 0 0 354.75 0.15 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 16 0 0 0 354.47 0.51 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 17 0 0 0 354.42 0.05 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 18 0 0 0 355.57 0.78 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 19 0 0 0 356.03 0.29 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 20 0 0 0 355.43 0.15 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 21 0 0 0 355.29 0.05 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 22 0 0 0 355.19 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 23 0 0 0 355.17 0.28 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 24 0 0 0 354.89 0.27 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 25 0 0 0 354.32 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 26 0 0 0 354.65 0.18 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 27 0 0 0 354.91 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 2 28 0 0 0 355.61 0.35 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 1 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 3 2 0 0 0 355.77 0.55 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 3 0 0 0 355.44 0.18 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 4 0 0 0 355.62 0.19 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 5 0 0 0 356.07 0.33 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 6 0 0 0 355.39 0.28 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 7 0 0 0 355.6 0.23 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 8 0 0 0 356.73 0.16 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 9 0 0 0 355.48 0.17 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 10 0 0 0 355.02 0.12 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 11 0 0 0 354.9 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 12 0 0 0 355.52 0.36 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 13 0 0 0 355.4 0.11 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 14 0 0 0 355.71 0.13 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 15 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 3 16 0 0 0 356.41 0.24 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 17 0 0 0 356.43 0.1 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 18 0 0 0 355.63 0.09 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 19 0 0 0 356.01 0.2 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 20 0 0 0 355.66 0.06 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 21 0 0 0 355.24 0.26 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 22 0 0 0 355.12 0.1 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 23 0 0 0 355.2 0.22 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 24 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 3 25 0 0 0 354.97 0.22 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 26 0 0 0 355.07 0.11 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 27 0 0 0 356.65 0.21 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 28 0 0 0 356.29 0.07 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 29 0 0 0 356.69 0.12 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 30 0 0 0 357.31 0.09 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 3 31 0 0 0 355.49 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 1 0 0 0 355.72 0.1 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 2 0 0 0 356.1 0.26 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 3 0 0 0 355.75 0.15 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 4 0 0 0 355.73 0.1 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 5 0 0 0 357.47 0.08 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 6 0 0 0 356.53 0.1 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 7 0 0 0 356.17 0.34 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 8 0 0 0 356.53 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 9 0 0 0 355.93 0.15 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 10 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 4 11 0 0 0 356.31 0.06 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 12 0 0 0 355.7 0.31 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 13 0 0 0 356.08 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 14 0 0 0 356.09 0.14 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 15 0 0 0 356.3 0.17 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 16 0 0 0 356.31 0.37 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 17 0 0 0 355.22 0.16 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 18 0 0 0 356.13 0.47 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 19 0 0 0 355.89 0.25 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 20 0 0 0 356.61 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 21 0 0 0 356.67 0.13 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 22 0 0 0 356.95 0.18 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 23 0 0 0 357.0 0.17 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 24 0 0 0 356.97 0.11 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 25 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 4 26 0 0 0 357.7 0.11 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 27 0 0 0 356.38 0.32 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 28 0 0 0 355.86 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 29 0 0 0 356.01 0.15 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 4 30 0 0 0 356.59 0.25 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 1 0 0 0 357.36 0.07 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 2 0 0 0 356.68 0.13 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 3 0 0 0 357.13 0.21 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 4 0 0 0 357.35 0.16 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 5 0 0 0 357.42 0.12 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 6 0 0 0 358.1 0.14 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 7 0 0 0 357.85 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 8 0 0 0 357.73 0.1 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 9 0 0 0 357.44 0.12 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 10 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 5 11 0 0 0 357.23 0.16 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 12 0 0 0 357.55 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 13 0 0 0 357.4 0.23 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 14 0 0 0 357.4 0.19 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 15 0 0 0 357.05 0.17 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 16 0 0 0 357.19 0.07 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 17 0 0 0 357.02 0.06 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 18 0 0 0 357.05 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 19 0 0 0 357.32 0.09 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 20 0 0 0 357.32 0.12 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 21 0 0 0 357.28 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 22 0 0 0 357.02 0.09 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 23 0 0 0 357.33 0.01 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 24 0 0 0 357.26 0.09 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 25 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 5 26 0 0 0 357.46 0.16 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 27 0 0 0 357.33 0.06 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 28 0 0 0 357.26 0.06 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 29 0 0 0 357.26 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 30 0 0 0 357.45 0.08 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 5 31 0 0 0 356.95 0.18 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 1 0 0 0 357.59 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 2 0 0 0 357.5 0.09 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 3 0 0 0 357.31 0.47 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 4 0 0 0 357.44 0.25 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 5 0 0 0 356.91 0.18 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 6 0 0 0 356.95 0.15 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 7 0 0 0 356.44 0.16 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 8 0 0 0 356.83 0.16 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 9 0 0 0 356.66 0.08 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 10 0 0 0 356.49 0.05 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 11 0 0 0 356.86 0.21 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 12 0 0 0 356.84 0.1 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 13 0 0 0 355.4 0.16 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 14 0 0 0 355.5 0.09 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 15 0 0 0 356.05 0.27 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 16 0 0 0 356.27 0.16 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 17 0 0 0 356.29 0.2 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 18 0 0 0 356.41 0.15 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 19 0 0 0 356.65 0.11 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 20 0 0 0 356.1 0.16 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 21 0 0 0 355.64 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 22 0 0 0 355.93 0.11 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 23 0 0 0 355.88 0.03 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 24 0 0 0 355.69 0.12 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 25 0 0 0 355.55 0.31 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 26 0 0 0 355.76 0.08 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 27 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 6 28 0 0 0 355.85 0.08 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 29 0 0 0 355.73 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 6 30 0 0 0 355.87 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 1 0 0 0 356.81 0.18 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 2 0 0 0 356.13 0.14 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 3 0 0 0 356.3 0.09 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 4 0 0 0 356.02 0.13 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 5 0 0 0 356.38 0.08 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 6 0 0 0 356.27 0.16 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 7 0 0 0 355.28 0.12 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 8 0 0 0 355.35 0.19 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 9 0 0 0 355.43 0.17 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 10 0 0 0 355.52 0.16 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 11 0 0 0 355.49 0.27 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 12 0 0 0 355.14 0.08 7 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 13 0 0 0 354.39 0.08 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 14 0 0 0 353.3 0.33 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 15 0 0 0 354.28 0.24 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 16 0 0 0 353.93 0.2 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 17 0 0 0 354.15 0.21 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 18 0 0 0 354.56 0.28 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 19 0 0 0 354.42 0.22 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 20 0 0 0 354.06 0.09 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 21 0 0 0 354.33 0.09 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 22 0 0 0 354.88 0.14 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 23 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 7 24 0 0 0 351.07 0.11 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 25 0 0 0 355.09 0.11 11 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 26 0 0 0 355.24 0.07 15 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 27 0 0 0 354.86 0.24 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 28 0 0 0 354.83 0.1 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 29 0 0 0 354.73 0.33 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 30 0 0 0 353.44 0.06 3 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 7 31 0 0 0 354.1 0.11 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 1 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 8 2 0 0 0 354.07 0.14 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 3 0 0 0 353.7 0.1 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 4 0 0 0 353.67 0.1 14 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 5 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 8 6 0 0 0 352.67 0.25 4 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 7 0 0 0 353.99 0.08 12 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 8 0 0 0 354.27 0.13 10 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 9 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 8 10 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 8 11 0 0 0 351.6 0.36 8 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 12 0 0 0 -999.99 -99.99 0 19.536 -155.576 3437.0 3397.0 40.0 *..
MLO 1990 8 13 0 0 0 353.06 0.33 6 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 14 0 0 0 353.57 0.13 9 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 15 0 0 0 353.35 0.12 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 16 0 0 0 353.41 0.16 13 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 17 0 0 0 353.68 0.17 5 19.536 -155.576 3437.0 3397.0 40.0 ...
MLO 1990 8 18 0 0 0 353.41 0.12 8 19.536 -155.576 3437.0 3397.0 40.0 ...
