SampleID	Taxa	Threshold-Status	No_of_Reads	Percentage_Abundance	Avg._Score
EP949081_K10_MV1D	Neisseria_gonorrhoeae	BT	1	0.000952934561983629	87.4
EP949081_K10_MV1D	Bacteroides_thetaiotaomicron_faecis	BT	1	0.000952934561983629	84.7
EP949081_K10_MV1D	Porphyromonas_bennonis	AT	1	0.000952934561983629	97.6
EP949081_K10_MV1D	Blautia_glucerasea	BT	1	0.000952934561983629	93.1
EP949081_K10_MV1D	Lactobacillus_vaginalis	AT	1	0.000952934561983629	98.7
EP949081_K10_MV1D	Clostridium_vincentii	BT	1	0.000952934561983629	82.3
EP949081_K10_MV1D	Dialister_micraerophilus	AT	1	0.000952934561983629	99.8
EP949081_K10_MV1D	Peptoniphilus_indolicus	BT	1	0.000952934561983629	93.7
EP949081_K10_MV1D	Prevotella_cluster2	BT	1	0.000952934561983629	86.1
EP949081_K10_MV1D	Corynebacterium_kroppenstedtii	AT	1	0.000952934561983629	98.7
EP949081_K10_MV1D	Lactobacillus_jensenii	BT	1	0.000952934561983629	96.1
EP949081_K10_MV1D	Clostridiales_OTU22	BT	1	0.000952934561983629	96.7
EP949081_K10_MV1D	Coriobacteriaceae_OTU27	AT	1	0.000952934561983629	98.3
EP949081_K10_MV1D	Bacteroides_xylanisolvens	BT	1	0.000952934561983629	94.1
EP949081_K10_MV1D	Propionibacterium_granulosum	AT	1	0.000952934561983629	99.6
EP949081_K10_MV1D	Helcococcus_ovis	BT	1	0.000952934561983629	84.3
EP949081_K10_MV1D	Anaerococcus_hydrogenalis	BT	1	0.000952934561983629	96.2
EP949081_K10_MV1D	Anaerococcus_OTU145	BT	1	0.000952934561983629	90.5
EP949081_K10_MV1D	Bifidobacterium_bifidum	BT	1	0.000952934561983629	90.6
EP949081_K10_MV1D	Dialister_micraerophilus	BT	1	0.000952934561983629	89.4
EP949081_K10_MV1D	Corynebacterium_simulans_striatum	BT	1	0.000952934561983629	90.8
EP949081_K10_MV1D	Porphyromonas_gulae	BT	1	0.000952934561983629	78.2
EP949081_K10_MV1D	Lactobacillus_delbrueckii	BT	1	0.000952934561983629	83.5
EP949081_K10_MV1D	Faecalibacterium_prausnitzii	AT	1	0.000952934561983629	98.5
EP949081_K10_MV1D	Bacteroides_xylanisolvens	AT	1	0.000952934561983629	99.4
EP949081_K10_MV1D	Bacteroides_ovatus	BT	1	0.000952934561983629	94.9
EP949081_K10_MV1D	Eubacterium_rectale	BT	1	0.000952934561983629	90.4
EP949081_K10_MV1D	Gardnerella_vaginalis	AT	1	0.000952934561983629	98.3
EP266208_K10_MV1D	Lactobacillus_iners	AT	37848	99.1070727172746	99.4337349397535
EP266208_K10_MV1D	Lactobacillus_crispatus_cluster	AT	66	0.172824635366205	99.5606060606061
EP266208_K10_MV1D	Corynebacterium_aurimucosum_nigricans	AT	24	0.0628453219513472	99.3916666666667
EP266208_K10_MV1D	Corynebacterium_cluster45	AT	20	0.0523711016261227	99.755
EP266208_K10_MV1D	Streptococcus_cluster29	AT	17	0.0445154363822043	98.8
EP266208_K10_MV1D	Corynebacterium_imitans_lipophiloflavum	BT	14	0.0366597711382859	94.4142857142857
EP266208_K10_MV1D	Finegoldia_magna	AT	12	0.0314226609756736	99.1416666666667
EP266208_K10_MV1D	Staphylococcus_cluster47	AT	11	0.0288041058943675	99.1636363636364
EP266208_K10_MV1D	Peptoniphilus_harei	AT	9	0.0235669957317552	99.2333333333333
EP266208_K10_MV1D	Lactobacillus_iners	BT	9	0.0235669957317552	89.1555555555555
EP266208_K10_MV1D	Actinomycetales_OTU158	AT	7	0.0183298855691429	99.4142857142857
EP266208_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	6	0.0157113304878368	99
EP266208_K10_MV1D	Propionibacterium_acnes	AT	6	0.0157113304878368	99.6833333333333
EP266208_K10_MV1D	Prevotella_bivia	AT	5	0.0130927754065307	99.6
EP266208_K10_MV1D	Porphyromonas_bennonis	AT	5	0.0130927754065307	98.1
EP266208_K10_MV1D	Corynebacterium_cluster58	BT	5	0.0130927754065307	96.26
EP266208_K10_MV1D	No_Hit	BT	4	0.0104742203252245	0
EP266208_K10_MV1D	Staphylococcus_cluster47	BT	4	0.0104742203252245	92.825
EP266208_K10_MV1D	Prevotella_cluster2	AT	3	0.00785566524391841	98.4666666666667
EP266208_K10_MV1D	Neisseria_gonorrhoeae	BT	3	0.00785566524391841	87.4333333333333
EP266208_K10_MV1D	Bosea_cluster53	BT	3	0.00785566524391841	92.9333333333333
EP266208_K10_MV1D	Dialister_micraerophilus	AT	3	0.00785566524391841	99
EP266208_K10_MV1D	Coriobacteriaceae_OTU27	AT	3	0.00785566524391841	99.8666666666667
EP266208_K10_MV1D	Finegoldia_magna	BT	3	0.00785566524391841	90.4666666666667
EP266208_K10_MV1D	Prevotella_melaninogenica_cluster	AT	2	0.00523711016261227	99.4
EP266208_K10_MV1D	"Clostridiaceae_1"_OTU17	AT	2	0.00523711016261227	99.45
EP266208_K10_MV1D	Clostridiales_OTU22	AT	2	0.00523711016261227	99.9
EP266208_K10_MV1D	Anaerococcus_octavius	BT	2	0.00523711016261227	96.6
EP266208_K10_MV1D	Eggerthella_sinensis	BT	2	0.00523711016261227	83.3
EP266208_K10_MV1D	Prevotella_OTU54	BT	2	0.00523711016261227	93.95
EP266208_K10_MV1D	Facklamia_miroungae	BT	2	0.00523711016261227	94.9
EP266208_K10_MV1D	Clostridium_methylpentosum	BT	2	0.00523711016261227	84.9
EP266208_K10_MV1D	Streptococcus_cluster29	BT	2	0.00523711016261227	92.5
EP266208_K10_MV1D	Bacteroides_coagulans	AT	2	0.00523711016261227	99.7
EP266208_K10_MV1D	Gemella_morbillorum_sanguinis_haemolysans	AT	2	0.00523711016261227	99.5
EP266208_K10_MV1D	Dialister_propionicifaciens	AT	2	0.00523711016261227	99.2
EP266208_K10_MV1D	"Lachnospiraceae"_BVAB1	BT	2	0.00523711016261227	91.9
EP266208_K10_MV1D	Porphyromonas_somerae	AT	2	0.00523711016261227	99.6
EP266208_K10_MV1D	Prevotella_OTU48	AT	2	0.00523711016261227	98.2
EP266208_K10_MV1D	Actinomyces_neuii	AT	2	0.00523711016261227	98.25
EP266208_K10_MV1D	Porphyromonas_bennonis	BT	2	0.00523711016261227	86.9
EP266208_K10_MV1D	Peptoniphilus_harei	BT	2	0.00523711016261227	93.5
EP266208_K10_MV1D	Faecalibacterium_prausnitzii	BT	2	0.00523711016261227	83.15
EP266208_K10_MV1D	Pseudomonas_aeruginosa	BT	2	0.00523711016261227	90.8
EP266208_K10_MV1D	Atopobium_vaginae	AT	2	0.00523711016261227	99.25
EP266208_K10_MV1D	Pasteurellaceae_cluster56	BT	2	0.00523711016261227	93.5
EP266208_K10_MV1D	"Tenericutes"_OTU-M1	BT	1	0.00261855508130614	91.3
EP266208_K10_MV1D	Acidaminococcus_fermentans	BT	1	0.00261855508130614	84
EP266208_K10_MV1D	Bifidobacterium_longum_infantis_suis	AT	1	0.00261855508130614	98.9
EP266208_K10_MV1D	Neisseria_gonorrhoeae	AT	1	0.00261855508130614	97.1
EP266208_K10_MV1D	Peptoniphilus_indolicus	AT	1	0.00261855508130614	97.7
EP266208_K10_MV1D	Bacteroides_graminisolvens	BT	1	0.00261855508130614	84.6
EP266208_K10_MV1D	Aerococcus_christensenii	AT	1	0.00261855508130614	98.8
EP266208_K10_MV1D	Corynebacterium_cluster45	BT	1	0.00261855508130614	92.9
EP266208_K10_MV1D	Clostridium_vincentii	BT	1	0.00261855508130614	82.3
EP266208_K10_MV1D	Mobiluncus_curtisii	AT	1	0.00261855508130614	100
EP266208_K10_MV1D	Delftia_acidovorans_lacustris_tsuruhatensis	BT	1	0.00261855508130614	93.4
EP266208_K10_MV1D	Peptoniphilus_indolicus	BT	1	0.00261855508130614	94.5
EP266208_K10_MV1D	Granulicatella_adiacens	AT	1	0.00261855508130614	99.4
EP266208_K10_MV1D	Atopobium_OTU7	AT	1	0.00261855508130614	99.8
EP266208_K10_MV1D	Corynebacterium_thomssenii_sundsvallense	BT	1	0.00261855508130614	96.6
EP266208_K10_MV1D	Campylobacter_ureolyticus	AT	1	0.00261855508130614	99.8
EP266208_K10_MV1D	Anaerococcus_OTU153	AT	1	0.00261855508130614	99
EP266208_K10_MV1D	Mobiluncus_mulieris	AT	1	0.00261855508130614	98.3
EP266208_K10_MV1D	Bacteroides_coagulans	BT	1	0.00261855508130614	92.5
EP266208_K10_MV1D	Prevotella_multiformis	AT	1	0.00261855508130614	99.2
EP266208_K10_MV1D	Helcococcus_ovis	BT	1	0.00261855508130614	85
EP266208_K10_MV1D	Porphyromonas_uenonis_asaccharolytica	AT	1	0.00261855508130614	99.8
EP266208_K10_MV1D	Anaerococcus_lactolyticus_cluster	AT	1	0.00261855508130614	98.3
EP266208_K10_MV1D	Lactobacillus_crispatus_cluster	BT	1	0.00261855508130614	84.6
EP266208_K10_MV1D	Coriobacteriaceae_OTU27	BT	1	0.00261855508130614	90.9
EP266208_K10_MV1D	TM7_OTU-H1	BT	1	0.00261855508130614	93.2
EP266208_K10_MV1D	Mobiluncus_mulieris	BT	1	0.00261855508130614	89
EP266208_K10_MV1D	Veillonella_atypica_dispar_parvula	AT	1	0.00261855508130614	98.2
EP266208_K10_MV1D	Dialister_micraerophilus	BT	1	0.00261855508130614	87.7
EP266208_K10_MV1D	Corynebacterium_aurimucosum_nigricans	BT	1	0.00261855508130614	90.1
EP266208_K10_MV1D	Streptococcus_salivarius_thermophilus_vestibularis	AT	1	0.00261855508130614	99.6
EP266208_K10_MV1D	Anaerococcus_OTU5	BT	1	0.00261855508130614	89.1
EP266208_K10_MV1D	Clostridium_bolteae_clostridioforme	BT	1	0.00261855508130614	96.2
EP266208_K10_MV1D	Anaerococcus_OTU5	AT	1	0.00261855508130614	97.7
EP266208_K10_MV1D	Granulicatella_adiacens	BT	1	0.00261855508130614	95.2
EP266208_K10_MV1D	Pseudomonas_gessardii	BT	1	0.00261855508130614	96.5
EP266208_K10_MV1D	Clostridiales_BVAB3	BT	1	0.00261855508130614	84.5
EP266208_K10_MV1D	Lactobacillus_jensenii	AT	1	0.00261855508130614	99
EP266208_K10_MV1D	Actinomyces_neuii	BT	1	0.00261855508130614	92.4
EP266208_K10_MV1D	Sneathia_amnii	BT	1	0.00261855508130614	95.2
EP266208_K10_MV1D	Clostridium_spiroforme	AT	1	0.00261855508130614	99.4
EP266208_K10_MV1D	Anaerococcus_OTU151	AT	1	0.00261855508130614	99
EP266208_K10_MV1D	Anaerococcus_OTU153	BT	1	0.00261855508130614	89.3
EP266208_K10_MV1D	Anaerococcus_hydrogenalis	AT	1	0.00261855508130614	99.6
EP266208_K10_MV1D	Bacteroides_vulgatus_dorei	AT	1	0.00261855508130614	100
EP266208_K10_MV1D	Propionibacterium_avidum_propionicum	AT	1	0.00261855508130614	99.1
EP266208_K10_MV1D	Parvimonas_micra	BT	1	0.00261855508130614	80.1
EP266208_K10_MV1D	Streptococcus_anginosus	BT	1	0.00261855508130614	94.3
EP266208_K10_MV1D	Corynebacterium_pyruviciproducens_cluster	AT	1	0.00261855508130614	97.4
EP266208_K10_MV1D	Caulobacter_leidyi	AT	1	0.00261855508130614	97.2
EP266208_K10_MV1D	Coprococcus_catus	BT	1	0.00261855508130614	85.1
EP266208_K10_MV1D	Ruminococcus_torques	AT	1	0.00261855508130614	99.8
EP266208_K10_MV1D	Sneathia_amnii	AT	1	0.00261855508130614	99.1
EP266208_K10_MV1D	Streptococcus_salivarius_thermophilus_vestibularis	BT	1	0.00261855508130614	91.8
EP266208_K10_MV1D	Gardnerella_vaginalis	AT	1	0.00261855508130614	99.8
EP123585_K10_MV1D	Lactobacillus_crispatus_cluster	AT	71209	97.2481699989075	99.7194245109096
EP123585_K10_MV1D	Lactobacillus_jensenii	AT	1147	1.56642630831421	98.9059285091539
EP123585_K10_MV1D	Lactobacillus_iners	AT	292	0.398776357478422	99.1575342465752
EP123585_K10_MV1D	"Clostridiaceae_1"_OTU17	AT	201	0.274500163880695	99.7955223880596
EP123585_K10_MV1D	Lactobacillus_gasseri_cluster	AT	90	0.12291052114061	98.8444444444444
EP123585_K10_MV1D	Lactobacillus_crispatus_cluster	BT	77	0.105156779198077	93.5298701298701
EP123585_K10_MV1D	Lactobacillus_jensenii	BT	36	0.0491642084562439	95.4916666666667
EP123585_K10_MV1D	Lactobacillus_coleohominis	AT	30	0.0409701737135365	98.9666666666667
EP123585_K10_MV1D	"Clostridiaceae_1"_OTU17	BT	21	0.0286791215994756	94.9380952380952
EP123585_K10_MV1D	Lactobacillus_vaginalis	AT	19	0.0259477766852398	98.7684210526316
EP123585_K10_MV1D	Lactobacillus_iners	BT	8	0.0109253796569431	94.9375
EP123585_K10_MV1D	Atopobium_vaginae	AT	8	0.0109253796569431	99.55
EP123585_K10_MV1D	Lactobacillus_coleohominis	BT	8	0.0109253796569431	93.8875
EP123585_K10_MV1D	Clostridium_cluster32	BT	7	0.00955970719982519	89.5285714285714
EP123585_K10_MV1D	Propionibacterium_acnes	AT	7	0.00955970719982519	99.8
EP123585_K10_MV1D	Lactobacillus_gasseri_cluster	BT	7	0.00955970719982519	95.3714285714286
EP123585_K10_MV1D	Lactobacillus_crispatus_type1	BT	5	0.00682836228558942	94.52
EP123585_K10_MV1D	Gardnerella_vaginalis	AT	5	0.00682836228558942	99
EP123585_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	4	0.00546268982847154	99.5
EP123585_K10_MV1D	No_Hit	BT	3	0.00409701737135365	0
EP123585_K10_MV1D	Comamonadaceae_cluster57	BT	3	0.00409701737135365	89.1333333333333
EP123585_K10_MV1D	Peptoniphilus_indolicus	AT	3	0.00409701737135365	98.3
EP123585_K10_MV1D	Prevotella_bivia	AT	3	0.00409701737135365	99.7333333333333
EP123585_K10_MV1D	Corynebacterium_cluster58	AT	3	0.00409701737135365	99.0333333333333
EP123585_K10_MV1D	Lactobacillus_vaginalis	BT	3	0.00409701737135365	94.8333333333333
EP123585_K10_MV1D	Streptococcus_cluster29	AT	2	0.00273134491423577	98.4
EP123585_K10_MV1D	Finegoldia_magna	AT	2	0.00273134491423577	99.05
EP123585_K10_MV1D	Atopobium_vaginae	BT	2	0.00273134491423577	93.3
EP123585_K10_MV1D	Sneathia_amnii	AT	2	0.00273134491423577	99.5
EP123585_K10_MV1D	Corynebacterium_cluster58	BT	1	0.00136567245711788	92.4
EP123585_K10_MV1D	Ruminococcus_torques	BT	1	0.00136567245711788	91.2
EP123585_K10_MV1D	Aurantimonas_altamirensis	BT	1	0.00136567245711788	89.4
EP123585_K10_MV1D	Clostridium_vincentii	BT	1	0.00136567245711788	82.3
EP123585_K10_MV1D	Porphyromonas_endodontalis	AT	1	0.00136567245711788	98.2
EP123585_K10_MV1D	Dialister_micraerophilus	AT	1	0.00136567245711788	97.1
EP123585_K10_MV1D	Lactobacillus_crispatus_type1	AT	1	0.00136567245711788	97.3
EP123585_K10_MV1D	Peptoniphilus_ivorii	BT	1	0.00136567245711788	90.8
EP123585_K10_MV1D	Lactobacillus_delbrueckii	BT	1	0.00136567245711788	83.9
EP123585_K10_MV1D	Sneathia_amnii	BT	1	0.00136567245711788	94.4
EP123585_K10_MV1D	Clostridiales_BVAB2	AT	1	0.00136567245711788	99.8
EP123585_K10_MV1D	Megasphaera_cluster52	AT	1	0.00136567245711788	99.2
EP123585_K10_MV1D	Anaerococcus_OTU145	BT	1	0.00136567245711788	94.3
EP123585_K10_MV1D	Veillonella_atypica_dispar_parvula	AT	1	0.00136567245711788	98.8
EP123585_K10_MV1D	Prevotella_amnii	BT	1	0.00136567245711788	95.5
EP123585_K10_MV1D	Ureaplasma_cluster23	AT	1	0.00136567245711788	99
EP123585_K10_MV1D	Pseudomonas_aeruginosa	BT	1	0.00136567245711788	86
EP086560_K10_MV1D	Atopobium_vaginae	AT	21858	44.1326118559199	99.7195306066531
EP086560_K10_MV1D	Lactobacillus_iners	AT	14080	28.4283637538362	99.3607244318205
EP086560_K10_MV1D	TM7_OTU-H1	AT	7791	15.7304958811178	99.8529713772323
EP086560_K10_MV1D	Megasphaera_cluster52	AT	1631	3.29308673881441	99.5656652360516
EP086560_K10_MV1D	Aerococcus_christensenii	AT	1272	2.56824422548861	99.7465408805038
EP086560_K10_MV1D	Lactobacillus_crispatus_cluster	AT	728	1.46987562590858	99.5133241758243
EP086560_K10_MV1D	Lactobacillus_gasseri_cluster	AT	629	1.26998869326442	99.1335453100159
EP086560_K10_MV1D	Prevotella_cluster2	AT	358	0.722823453400097	99.3097765363128
EP086560_K10_MV1D	Gardnerella_vaginalis	AT	259	0.522936520755936	99.127413127413
EP086560_K10_MV1D	Atopobium_vaginae	BT	146	0.294782749151995	91.5931506849314
EP086560_K10_MV1D	TM7_OTU-H1	BT	127	0.256420610563722	94.2212598425197
EP086560_K10_MV1D	Dialister_cluster51	AT	105	0.212001292198352	99.2
EP086560_K10_MV1D	Lactobacillus_iners	BT	99	0.199886932644161	89.5868686868687
EP086560_K10_MV1D	Parvimonas_OTU142	AT	83	0.167581973832983	98.8879518072289
EP086560_K10_MV1D	Aerococcus_christensenii	BT	68	0.137296074947504	93.4235294117647
EP086560_K10_MV1D	Megasphaera_cluster52	BT	59	0.119124535616217	92.2389830508475
EP086560_K10_MV1D	Ureaplasma_cluster23	AT	43	0.0868195768050396	99.6604651162791
EP086560_K10_MV1D	Dialister_micraerophilus	AT	34	0.0686480374737522	99.2823529411765
EP086560_K10_MV1D	Prevotella_bivia	AT	30	0.0605717977709578	99.3933333333333
EP086560_K10_MV1D	Prevotella_melaninogenica_cluster	AT	16	0.0323049588111775	99.1125
EP086560_K10_MV1D	Lactobacillus_coleohominis	AT	16	0.0323049588111775	98.86875
EP086560_K10_MV1D	Lactobacillus_gasseri_cluster	BT	14	0.0282668389597803	94.5428571428572
EP086560_K10_MV1D	Gardnerella_vaginalis	BT	9	0.0181715393312874	93.4
EP086560_K10_MV1D	Lactobacillus_crispatus_cluster	BT	9	0.0181715393312874	88.8444444444444
EP086560_K10_MV1D	Actinomyces_hongkongensis	AT	8	0.0161524794055888	99.525
EP086560_K10_MV1D	Parvimonas_OTU142	BT	4	0.00807623970279438	94.575
EP086560_K10_MV1D	Lactobacillus_vaginalis	AT	4	0.00807623970279438	98.8
EP086560_K10_MV1D	Mycoplasma_hominis	AT	4	0.00807623970279438	99.8
EP086560_K10_MV1D	Corynebacterium_thomssenii_sundsvallense	AT	3	0.00605717977709578	99.6666666666667
EP086560_K10_MV1D	Dialister_cluster51	BT	3	0.00605717977709578	93.3666666666667
EP086560_K10_MV1D	Prevotella_cluster2	BT	3	0.00605717977709578	89.5666666666667
EP086560_K10_MV1D	Corynebacterium_cluster45	AT	3	0.00605717977709578	98.4333333333333
EP086560_K10_MV1D	Propionibacterium_acnes	AT	3	0.00605717977709578	99.9333333333333
EP086560_K10_MV1D	Lactobacillus_jensenii	AT	3	0.00605717977709578	98.5333333333333
EP086560_K10_MV1D	Caulobacteraceae_cluster34	BT	2	0.00403811985139719	78.9
EP086560_K10_MV1D	No_Hit	BT	2	0.00403811985139719	0
EP086560_K10_MV1D	Anaerococcus_tetradius	AT	2	0.00403811985139719	99.3
EP086560_K10_MV1D	Lactobacillus_crispatus_type1	BT	2	0.00403811985139719	94
EP086560_K10_MV1D	Corynebacterium_aurimucosum_nigricans	AT	2	0.00403811985139719	98.85
EP086560_K10_MV1D	Clostridium_vincentii	BT	2	0.00403811985139719	82.7
EP086560_K10_MV1D	"Lachnospiraceae"_OTU33	AT	2	0.00403811985139719	100
EP086560_K10_MV1D	Prevotella_bivia	BT	2	0.00403811985139719	88.65
EP086560_K10_MV1D	Actinomyces_hongkongensis	BT	1	0.00201905992569859	94.5
EP086560_K10_MV1D	Staphylococcus_cluster47	AT	1	0.00201905992569859	99
EP086560_K10_MV1D	Corynebacterium_cluster58	AT	1	0.00201905992569859	97.9
EP086560_K10_MV1D	"Prevotellaceae"_OTU61	AT	1	0.00201905992569859	98.8
EP086560_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	1	0.00201905992569859	98.8
EP086560_K10_MV1D	Actinomyces_europaeus	AT	1	0.00201905992569859	98.6
EP086560_K10_MV1D	Corynebacterium_simulans_striatum	AT	1	0.00201905992569859	98.5
EP086560_K10_MV1D	Clostridiales_BVAB2	BT	1	0.00201905992569859	94.7
EP086560_K10_MV1D	Dialister_micraerophilus	BT	1	0.00201905992569859	92.8
EP086560_K10_MV1D	Ureaplasma_cluster23	BT	1	0.00201905992569859	90
EP761009_K10_MV1D	Bifidobacterium_longum_infantis_suis	AT	38238	81.9151670951157	99.336013912877
EP761009_K10_MV1D	Streptococcus_agalactiae	AT	8016	17.172236503856	99.2910179640694
EP761009_K10_MV1D	Lactobacillus_brevis_hammesii	AT	191	0.40916880891174	99.0701570680628
EP761009_K10_MV1D	Streptococcus_agalactiae	BT	96	0.205655526992288	87.178125
EP761009_K10_MV1D	Bifidobacterium_longum_infantis_suis	BT	34	0.0728363324764353	91.3794117647059
EP761009_K10_MV1D	No_Hit	BT	22	0.0471293916023993	0
EP761009_K10_MV1D	Delftia_acidovorans_lacustris_tsuruhatensis	BT	20	0.0428449014567267	92.52
EP761009_K10_MV1D	Lactobacillus_brevis_hammesii	BT	10	0.0214224507283633	91.44
EP761009_K10_MV1D	Pseudomonas_gessardii	BT	10	0.0214224507283633	84.61
EP761009_K10_MV1D	Propionibacterium_acnes	AT	6	0.012853470437018	99.7833333333333
EP761009_K10_MV1D	Caulobacter_leidyi	BT	5	0.0107112253641817	94.14
EP761009_K10_MV1D	Lactobacillus_crispatus_cluster	AT	4	0.00856898029134533	99.6
EP761009_K10_MV1D	Lactobacillus_iners	AT	4	0.00856898029134533	98.875
EP761009_K10_MV1D	Neisseria_gonorrhoeae	BT	3	0.006426735218509	84.6333333333333
EP761009_K10_MV1D	Comamonadaceae_cluster57	BT	3	0.006426735218509	90.1333333333333
EP761009_K10_MV1D	"Lachnospiraceae"_BVAB1	AT	2	0.00428449014567267	99.2
EP761009_K10_MV1D	Lactobacillus_gasseri_cluster	AT	2	0.00428449014567267	98.85
EP761009_K10_MV1D	Bifidobacterium_bifidum	AT	2	0.00428449014567267	100
EP761009_K10_MV1D	Staphylococcus_cluster47	AT	2	0.00428449014567267	99
EP761009_K10_MV1D	Gardnerella_vaginalis	AT	2	0.00428449014567267	98.5
EP761009_K10_MV1D	Caulobacteraceae_cluster34	AT	1	0.00214224507283633	100
EP761009_K10_MV1D	Finegoldia_magna	AT	1	0.00214224507283633	99.2
EP761009_K10_MV1D	Prevotella_amnii	AT	1	0.00214224507283633	99.2
EP761009_K10_MV1D	Bifidobacterium_bifidum	BT	1	0.00214224507283633	96.8
EP761009_K10_MV1D	Mycobacterium_parascrofulaceum	BT	1	0.00214224507283633	94.6
EP761009_K10_MV1D	Peptoniphilus_indolicus	BT	1	0.00214224507283633	89.9
EP761009_K10_MV1D	Anaerococcus_OTU153	AT	1	0.00214224507283633	99
EP761009_K10_MV1D	Actinomycetales_OTU158	AT	1	0.00214224507283633	100
EP222037_K10_MV1D	Gardnerella_vaginalis	AT	26239	46.0705130456158	99.2583177712579
EP222037_K10_MV1D	Lactobacillus_iners	AT	12248	21.5050742704639	99.3430111038552
EP222037_K10_MV1D	Atopobium_vaginae	AT	10831	19.0171015205253	99.6534853660828
EP222037_K10_MV1D	Megasphaera_cluster52	AT	1779	3.12357341012045	99.5130972456437
EP222037_K10_MV1D	Coriobacteriaceae_OTU27	AT	1650	2.89707483232082	99.7950303030305
EP222037_K10_MV1D	Prevotella_cluster2	AT	1076	1.88924395125891	99.3649628252792
EP222037_K10_MV1D	Sneathia_sanguinegens	AT	945	1.65923376760192	99.1209523809521
EP222037_K10_MV1D	Aerococcus_christensenii	AT	565	0.992028654703796	99.6555752212391
EP222037_K10_MV1D	Ureaplasma_cluster23	AT	315	0.553077922533975	98.0520634920638
EP222037_K10_MV1D	Dialister_cluster51	AT	309	0.542543104961899	99.0637540453075
EP222037_K10_MV1D	Dialister_micraerophilus	AT	187	0.328335147663026	99.3946524064171
EP222037_K10_MV1D	Clostridiales_BVAB2	AT	164	0.287951680303403	99.6378048780487
EP222037_K10_MV1D	Parvimonas_OTU142	AT	122	0.214207957298873	98.2860655737705
EP222037_K10_MV1D	Sneathia_amnii	AT	98	0.17206868701057	99.6438775510205
EP222037_K10_MV1D	Propionibacterium_acnes	AT	58	0.101836569863399	99.8293103448276
EP222037_K10_MV1D	Mycoplasma_hominis	AT	46	0.0807669347192471	99.7434782608696
EP222037_K10_MV1D	Gardnerella_vaginalis	BT	39	0.0684763142184921	94.8512820512821
EP222037_K10_MV1D	Gemella_OTU86	AT	39	0.0684763142184921	99.1230769230769
EP222037_K10_MV1D	Prevotella_bivia	AT	26	0.0456508761456614	99.3846153846153
EP222037_K10_MV1D	Corynebacterium_cluster45	AT	25	0.0438950732169821	99.844
EP222037_K10_MV1D	Corynebacterium_thomssenii_sundsvallense	BT	22	0.0386276644309443	96.2
EP222037_K10_MV1D	Bulleidia_OTU94	AT	18	0.0316044527162271	99.6888888888889
EP222037_K10_MV1D	Corynebacterium_imitans_lipophiloflavum	AT	17	0.0298486497875478	97.0823529411765
EP222037_K10_MV1D	Streptococcus_anginosus	AT	12	0.0210696351441514	99.4666666666667
EP222037_K10_MV1D	Corynebacterium_cluster45	BT	12	0.0210696351441514	95.6416666666667
EP222037_K10_MV1D	Atopobium_vaginae	BT	12	0.0210696351441514	93.5416666666667
EP222037_K10_MV1D	Corynebacterium_imitans_lipophiloflavum	BT	11	0.0193138322154721	96.6363636363636
EP222037_K10_MV1D	Acinetobacter_baumanii	BT	10	0.0175580292867928	95.45
EP222037_K10_MV1D	Ureaplasma_cluster23	BT	10	0.0175580292867928	95.52
EP222037_K10_MV1D	Lactobacillus_iners	BT	9	0.0158022263581136	88.5666666666667
EP222037_K10_MV1D	Caulobacteraceae_cluster34	BT	7	0.012290620500755	79.0571428571428
EP222037_K10_MV1D	Corynebacterium_pyruviciproducens_cluster	AT	7	0.012290620500755	99.5714285714286
EP222037_K10_MV1D	No_Hit	BT	4	0.00702321171471714	0
EP222037_K10_MV1D	Microbacterium_cluster35	BT	4	0.00702321171471714	90.55
EP222037_K10_MV1D	Alloiococcus_otitis	BT	3	0.00526740878603785	85.7
EP222037_K10_MV1D	Staphylococcus_cluster47	AT	3	0.00526740878603785	99.4666666666667
EP222037_K10_MV1D	Parvimonas_OTU142	BT	3	0.00526740878603785	96.8333333333333
EP222037_K10_MV1D	Aerococcus_viridans	AT	3	0.00526740878603785	99.2
EP222037_K10_MV1D	Prevotella_cluster2	BT	3	0.00526740878603785	91.2
EP222037_K10_MV1D	Megasphaera_cluster52	BT	2	0.00351160585735857	88.8
EP222037_K10_MV1D	Bosea_cluster53	BT	2	0.00351160585735857	74.05
EP222037_K10_MV1D	Prevotella_OTU48	AT	2	0.00351160585735857	97.9
EP222037_K10_MV1D	Lactobacillus_crispatus_cluster	AT	2	0.00351160585735857	99.5
EP222037_K10_MV1D	Dialister_micraerophilus	BT	2	0.00351160585735857	91.7
EP222037_K10_MV1D	Clostridium_innocuum	BT	2	0.00351160585735857	86.4
EP222037_K10_MV1D	Fusobacterium_cluster48	AT	1	0.00175580292867929	99.6
EP222037_K10_MV1D	Dialister_cluster51	BT	1	0.00175580292867929	87.5
EP222037_K10_MV1D	Clostridiales_OTU22	AT	1	0.00175580292867929	99.2
EP222037_K10_MV1D	Bacteroides_fragilis	AT	1	0.00175580292867929	97.1
EP222037_K10_MV1D	Streptococcus_agalactiae	BT	1	0.00175580292867929	86.9
EP222037_K10_MV1D	Hyphomicrobium_sulfonivorans	BT	1	0.00175580292867929	72.9
